article_id,source_id,source_item_key,source_entry_id,case_ids,title,canonical_url,language,published_date,content_type,discovery_status,selection_status,rights_review_id,rights_status,capture_status,boundary_status,pipeline_status,current_stage,last_run_id,machine_review_status,human_review_status,assigned_to,last_checked_at,notes
SRC0024-ART000079,SRC0024,卷上:沙門往生類:大通本禪師,ENT000087,,大通本禪師,https://cbetaonline.dila.edu.tw/zh/T51n2072#SRC0024:卷上:沙門往生類:大通本禪師:9c2988423251,zh-Hant,,book_entry,discovered,unreviewed,RR0006,open_license_verified,verified,script_extracted,not_started,,,not_reviewed,not_reviewed,,2026-09-25,
SRC0024-ART000080,SRC0024,卷上:沙門往生類:靈芝照律師,ENT000088,,靈芝照律師,https://cbetaonline.dila.edu.tw/zh/T51n2072#SRC0024:卷上:沙門往生類:靈芝照律師:46a9b1d77a74,zh-Hant,,book_entry,discovered,unreviewed,RR0006,open_license_verified,verified,script_extracted,not_started,,,not_reviewed,not_reviewed,,2026-09-25,
SRC0024-ART000081,SRC0024,卷上:沙門往生類:清照律師,ENT000089,,清照律師,https://cbetaonline.dila.edu.tw/zh/T51n2072#SRC0024:卷上:沙門往生類:清照律師:1500dfdf7a83,zh-Hant,,book_entry,discovered,unreviewed,RR0006,open_license_verified,verified,script_extracted,not_started,,,not_reviewed,not_reviewed,,2026-09-25,
SRC0024-ART000082,SRC0024,卷上:沙門往生類:思敏,ENT000090,,思敏,https://cbetaonline.dila.edu.tw/zh/T51n2072#SRC0024:卷上:沙門往生類:思敏:aee1c4cb2091,zh-Hant,,book_entry,discovered,unreviewed,RR0006,open_license_verified,verified,script_extracted,not_started,,,not_reviewed,not_reviewed,,2026-09-25,
SRC0024-ART000083,SRC0024,卷上:沙門往生類:晞湛,ENT000091,,晞湛,https://cbetaonline.dila.edu.tw/zh/T51n2072#SRC0024:卷上:沙門往生類:晞湛:fb7cfd1c2ed2,zh-Hant,,book_entry,discovered,unreviewed,RR0006,open_license_verified,verified,script_extracted,not_started,,,not_reviewed,not_reviewed,,2026-09-25,
SRC0024-ART000084,SRC0024,卷上:沙門往生類:登法師,ENT000092,,登法師,https://cbetaonline.dila.edu.tw/zh/T51n2072#SRC0024:卷上:沙門往生類:登法師:52bd357940f5,zh-Hant,,book_entry,discovered,unreviewed,RR0006,open_license_verified,verified,script_extracted,not_started,,,not_reviewed,not_reviewed,,2026-09-25,
SRC0024-ART000085,SRC0024,卷上:沙門往生類:僧厓,ENT000093,,僧厓,https://cbetaonline.dila.edu.tw/zh/T51n2072#SRC0024:卷上:沙門往生類:僧厓:c8c4ea9d6d1b,zh-Hant,,book_entry,discovered,unreviewed,RR0006,open_license_verified,verified,script_extracted,not_started,,,not_reviewed,not_reviewed,,2026-09-25,
SRC0024-ART000086,SRC0024,卷上:沙門往生類:藏法師,ENT000094,,藏法師,https://cbetaonline.dila.edu.tw/zh/T51n2072#SRC0024:卷上:沙門往生類:藏法師:89a8fce47631,zh-Hant,,book_entry,discovered,unreviewed,RR0006,open_license_verified,verified,script_extracted,not_started,,,not_reviewed,not_reviewed,,2026-09-25,
SRC0024-ART000087,SRC0024,卷上:沙門往生類:孤山圓法師,ENT000095,,孤山圓法師,https://cbetaonline.dila.edu.tw/zh/T51n2072#SRC0024:卷上:沙門往生類:孤山圓法師:ce1df26ca62d,zh-Hant,,book_entry,discovered,unreviewed,RR0006,open_license_verified,verified,script_extracted,not_started,,,not_reviewed,not_reviewed,,2026-09-25,
SRC0024-ART000088,SRC0024,卷上:沙門往生類:元淨,ENT000096,,元淨,https://cbetaonline.dila.edu.tw/zh/T51n2072#SRC0024:卷上:沙門往生類:元淨:75dd5af2b62a,zh-Hant,,book_entry,discovered,unreviewed,RR0006,open_license_verified,verified,script_extracted,not_started,,,not_reviewed,not_reviewed,,2026-09-25,
SRC0024-ART000089,SRC0024,卷上:沙門往生類:喻彌陀,ENT000097,,喻彌陀,https://cbetaonline.dila.edu.tw/zh/T51n2072#SRC0024:卷上:沙門往生類:喻彌陀:d16d367c8b39,zh-Hant,,book_entry,discovered,unreviewed,RR0006,open_license_verified,verified,script_extracted,not_started,,,not_reviewed,not_reviewed,,2026-09-25,
SRC0024-ART000090,SRC0024,卷上:沙門往生類:蒙潤,ENT000098,,蒙潤,https://cbetaonline.dila.edu.tw/zh/T51n2072#SRC0024:卷上:沙門往生類:蒙潤:234894013655,zh-Hant,,book_entry,discovered,unreviewed,RR0006,open_license_verified,verified,script_extracted,not_started,,,not_reviewed,not_reviewed,,2026-09-25,
SRC0024-ART000091,SRC0024,卷上:沙門往生類:雲屋,ENT000099,,雲屋,https://cbetaonline.dila.edu.tw/zh/T51n2072#SRC0024:卷上:沙門往生類:雲屋:7c33f0955ff6,zh-Hant,,book_entry,discovered,unreviewed,RR0006,open_license_verified,verified,script_extracted,not_started,,,not_reviewed,not_reviewed,,2026-09-25,
SRC0024-ART000092,SRC0024,卷上:沙門往生類:旨觀主,ENT000100,,旨觀主,https://cbetaonline.dila.edu.tw/zh/T51n2072#SRC0024:卷上:沙門往生類:旨觀主:1b93e086a466,zh-Hant,,book_entry,discovered,unreviewed,RR0006,open_license_verified,verified,script_extracted,not_started,,,not_reviewed,not_reviewed,,2026-09-25,
SRC0024-ART000093,SRC0024,卷上:沙門往生類:曇懿,ENT000101,,曇懿,https://cbetaonline.dila.edu.tw/zh/T51n2072#SRC0024:卷上:沙門往生類:曇懿:26fc3ed67cb7,zh-Hant,,book_entry,discovered,unreviewed,RR0006,open_license_verified,verified,script_extracted,not_started,,,not_reviewed,not_reviewed,,2026-09-25,
SRC0024-ART000094,SRC0024,卷上:沙門往生類:太微,ENT000102,,太微,https://cbetaonline.dila.edu.tw/zh/T51n2072#SRC0024:卷上:沙門往生類:太微:a5beeb9b420b,zh-Hant,,book_entry,discovered,unreviewed,RR0006,open_license_verified,verified,script_extracted,not_started,,,not_reviewed,not_reviewed,,2026-09-25,
SRC0024-ART000095,SRC0024,卷上:沙門往生類:用欽,ENT000103,,用欽,https://cbetaonline.dila.edu.tw/zh/T51n2072#SRC0024:卷上:沙門往生類:用欽:a86f99ca93f5,zh-Hant,,book_entry,discovered,unreviewed,RR0006,open_license_verified,verified,script_extracted,not_started,,,not_reviewed,not_reviewed,,2026-09-25,
SRC0024-ART000096,SRC0024,卷上:沙門往生類:久法華,ENT000104,,久法華,https://cbetaonline.dila.edu.tw/zh/T51n2072#SRC0024:卷上:沙門往生類:久法華:bb2324553578,zh-Hant,,book_entry,discovered,unreviewed,RR0006,open_license_verified,verified,script_extracted,not_started,,,not_reviewed,not_reviewed,,2026-09-25,
SRC0024-ART000097,SRC0024,卷上:沙門往生類:祖輝,ENT000105,,祖輝,https://cbetaonline.dila.edu.tw/zh/T51n2072#SRC0024:卷上:沙門往生類:祖輝:a79478091f65,zh-Hant,,book_entry,discovered,unreviewed,RR0006,open_license_verified,verified,script_extracted,not_started,,,not_reviewed,not_reviewed,,2026-09-25,
SRC0024-ART000098,SRC0024,卷上:沙門往生類:楚琦,ENT000106,,楚琦,https://cbetaonline.dila.edu.tw/zh/T51n2072#SRC0024:卷上:沙門往生類:楚琦:0fc777836342,zh-Hant,,book_entry,discovered,unreviewed,RR0006,open_license_verified,verified,script_extracted,not_started,,,not_reviewed,not_reviewed,,2026-09-25,
SRC0024-ART000099,SRC0024,卷上:沙門往生類:寶珠,ENT000107,,寶珠,https://cbetaonline.dila.edu.tw/zh/T51n2072#SRC0024:卷上:沙門往生類:寶珠:18c4a8f3d17f,zh-Hant,,book_entry,discovered,unreviewed,RR0006,open_license_verified,verified,script_extracted,not_started,,,not_reviewed,not_reviewed,,2026-09-25,
SRC0024-ART000100,SRC0024,卷上:沙門往生類:總論,ENT000108,,總論,https://cbetaonline.dila.edu.tw/zh/T51n2072#SRC0024:卷上:沙門往生類:總論:c6245fee68c8,zh-Hant,,book_entry,discovered,unreviewed,RR0006,open_license_verified,verified,script_extracted,not_started,,,not_reviewed,not_reviewed,,2026-09-25,
SRC0024-ART000101,SRC0024,卷中:王臣往生類:烏萇國王,ENT000109,,烏萇國王,https://cbetaonline.dila.edu.tw/zh/T51n2072#SRC0024:卷中:王臣往生類:烏萇國王:35aa0864376a,zh-Hant,,book_entry,discovered,unreviewed,RR0006,open_license_verified,verified,script_extracted,not_started,,,not_reviewed,not_reviewed,,2026-09-25,
SRC0024-ART000102,SRC0024,卷中:王臣往生類:宋世子,ENT000110,,宋世子,https://cbetaonline.dila.edu.tw/zh/T51n2072#SRC0024:卷中:王臣往生類:宋世子:18b2f4c401e3,zh-Hant,,book_entry,discovered,unreviewed,RR0006,open_license_verified,verified,script_extracted,not_started,,,not_reviewed,not_reviewed,,2026-09-25,
SRC0024-ART000103,SRC0024,卷中:王臣往生類:劉遺民參軍,ENT000111,,劉遺民參軍,https://cbetaonline.dila.edu.tw/zh/T51n2072#SRC0024:卷中:王臣往生類:劉遺民參軍:1fc7a3229b70,zh-Hant,,book_entry,discovered,unreviewed,RR0006,open_license_verified,verified,script_extracted,not_started,,,not_reviewed,not_reviewed,,2026-09-25,
SRC0024-ART000104,SRC0024,卷中:王臣往生類:張野茂才,ENT000112,,張野茂才,https://cbetaonline.dila.edu.tw/zh/T51n2072#SRC0024:卷中:王臣往生類:張野茂才:eea103dd737d,zh-Hant,,book_entry,discovered,unreviewed,RR0006,open_license_verified,verified,script_extracted,not_started,,,not_reviewed,not_reviewed,,2026-09-25,
SRC0024-ART000105,SRC0024,卷中:王臣往生類:張抗學士,ENT000113,,張抗學士,https://cbetaonline.dila.edu.tw/zh/T51n2072#SRC0024:卷中:王臣往生類:張抗學士:376f55e5e264,zh-Hant,,book_entry,discovered,unreviewed,RR0006,open_license_verified,verified,script_extracted,not_started,,,not_reviewed,not_reviewed,,2026-09-25,
SRC0024-ART000106,SRC0024,卷中:王臣往生類:王仲回司士,ENT000114,,王仲回司士,https://cbetaonline.dila.edu.tw/zh/T51n2072#SRC0024:卷中:王臣往生類:王仲回司士:98bcdee20e51,zh-Hant,,book_entry,discovered,unreviewed,RR0006,open_license_verified,verified,script_extracted,not_started,,,not_reviewed,not_reviewed,,2026-09-25,
SRC0024-ART000107,SRC0024,卷中:王臣往生類:馬子雲縣尉,ENT000115,,馬子雲縣尉,https://cbetaonline.dila.edu.tw/zh/T51n2072#SRC0024:卷中:王臣往生類:馬子雲縣尉:50b6d05d0807,zh-Hant,,book_entry,discovered,unreviewed,RR0006,open_license_verified,verified,script_extracted,not_started,,,not_reviewed,not_reviewed,,2026-09-25,
SRC0024-ART000108,SRC0024,卷中:王臣往生類:賈純仁郡倅,ENT000116,,賈純仁郡倅,https://cbetaonline.dila.edu.tw/zh/T51n2072#SRC0024:卷中:王臣往生類:賈純仁郡倅:cceb688932a9,zh-Hant,,book_entry,discovered,unreviewed,RR0006,open_license_verified,verified,script_extracted,not_started,,,not_reviewed,not_reviewed,,2026-09-25,
SRC0024-ART000109,SRC0024,卷中:王臣往生類:張迪助教,ENT000117,,張迪助教,https://cbetaonline.dila.edu.tw/zh/T51n2072#SRC0024:卷中:王臣往生類:張迪助教:6d43c3730302,zh-Hant,,book_entry,discovered,unreviewed,RR0006,open_license_verified,verified,script_extracted,not_started,,,not_reviewed,not_reviewed,,2026-09-25,
SRC0024-ART000110,SRC0024,卷中:王臣往生類:王龍舒國學,ENT000118,,王龍舒國學,https://cbetaonline.dila.edu.tw/zh/T51n2072#SRC0024:卷中:王臣往生類:王龍舒國學:c14597981562,zh-Hant,,book_entry,discovered,unreviewed,RR0006,open_license_verified,verified,script_extracted,not_started,,,not_reviewed,not_reviewed,,2026-09-25,
SRC0024-ART000111,SRC0024,卷中:王臣往生類:江公望司諫,ENT000119,,江公望司諫,https://cbetaonline.dila.edu.tw/zh/T51n2072#SRC0024:卷中:王臣往生類:江公望司諫:5dd0e6daaea7,zh-Hant,,book_entry,discovered,unreviewed,RR0006,open_license_verified,verified,script_extracted,not_started,,,not_reviewed,not_reviewed,,2026-09-25,
SRC0024-ART000112,SRC0024,卷中:王臣往生類:葛繁大夫,ENT000120,,葛繁大夫,https://cbetaonline.dila.edu.tw/zh/T51n2072#SRC0024:卷中:王臣往生類:葛繁大夫:3059262bde06,zh-Hant,,book_entry,discovered,unreviewed,RR0006,open_license_verified,verified,script_extracted,not_started,,,not_reviewed,not_reviewed,,2026-09-25,
SRC0024-ART000113,SRC0024,卷中:王臣往生類:李秉中官,ENT000121,,李秉中官,https://cbetaonline.dila.edu.tw/zh/T51n2072#SRC0024:卷中:王臣往生類:李秉中官:501d370ef9d1,zh-Hant,,book_entry,discovered,unreviewed,RR0006,open_license_verified,verified,script_extracted,not_started,,,not_reviewed,not_reviewed,,2026-09-25,
SRC0024-ART000114,SRC0024,卷中:王臣往生類:胡闉宣義,ENT000122,,胡闉宣義,https://cbetaonline.dila.edu.tw/zh/T51n2072#SRC0024:卷中:王臣往生類:胡闉宣義:f778208a7318,zh-Hant,,book_entry,discovered,unreviewed,RR0006,open_license_verified,verified,script_extracted,not_started,,,not_reviewed,not_reviewed,,2026-09-25,
SRC0024-ART000115,SRC0024,卷中:王臣往生類:楊無為提刑,ENT000123,,楊無為提刑,https://cbetaonline.dila.edu.tw/zh/T51n2072#SRC0024:卷中:王臣往生類:楊無為提刑:b250d818df7f,zh-Hant,,book_entry,discovered,unreviewed,RR0006,open_license_verified,verified,script_extracted,not_started,,,not_reviewed,not_reviewed,,2026-09-25,
SRC0024-ART000116,SRC0024,卷中:王臣往生類:韋文晉觀察,ENT000124,,韋文晉觀察,https://cbetaonline.dila.edu.tw/zh/T51n2072#SRC0024:卷中:王臣往生類:韋文晉觀察:2284769a35e1,zh-Hant,,book_entry,discovered,unreviewed,RR0006,open_license_verified,verified,script_extracted,not_started,,,not_reviewed,not_reviewed,,2026-09-25,
SRC0024-ART000117,SRC0024,卷中:王臣往生類:文彥博潞公,ENT000125,,文彥博潞公,https://cbetaonline.dila.edu.tw/zh/T51n2072#SRC0024:卷中:王臣往生類:文彥博潞公:b0306c7d5ac8,zh-Hant,,book_entry,discovered,unreviewed,RR0006,open_license_verified,verified,script_extracted,not_started,,,not_reviewed,not_reviewed,,2026-09-25,
SRC0024-ART000118,SRC0024,卷中:王臣往生類:馬圩侍郎,ENT000126,,馬圩侍郎,https://cbetaonline.dila.edu.tw/zh/T51n2072#SRC0024:卷中:王臣往生類:馬圩侍郎:e8a63ef34577,zh-Hant,,book_entry,discovered,unreviewed,RR0006,open_license_verified,verified,script_extracted,not_started,,,not_reviewed,not_reviewed,,2026-09-25,
SRC0024-ART000119,SRC0024,卷中:王臣往生類:鍾離少師,ENT000127,,鍾離少師,https://cbetaonline.dila.edu.tw/zh/T51n2072#SRC0024:卷中:王臣往生類:鍾離少師:520192f9c9e4,zh-Hant,,book_entry,discovered,unreviewed,RR0006,open_license_verified,verified,script_extracted,not_started,,,not_reviewed,not_reviewed,,2026-09-25,
SRC0024-ART000120,SRC0024,卷中:王臣往生類:閻邦榮承務,ENT000128,,閻邦榮承務,https://cbetaonline.dila.edu.tw/zh/T51n2072#SRC0024:卷中:王臣往生類:閻邦榮承務:b5e7959a0f12,zh-Hant,,book_entry,discovered,unreviewed,RR0006,open_license_verified,verified,script_extracted,not_started,,,not_reviewed,not_reviewed,,2026-09-25,
SRC0024-ART000121,SRC0024,卷中:王臣往生類:王衷朝散,ENT000129,,王衷朝散,https://cbetaonline.dila.edu.tw/zh/T51n2072#SRC0024:卷中:王臣往生類:王衷朝散:930ec30b43ba,zh-Hant,,book_entry,discovered,unreviewed,RR0006,open_license_verified,verified,script_extracted,not_started,,,not_reviewed,not_reviewed,,2026-09-25,
SRC0024-ART000122,SRC0024,卷中:王臣往生類:鍾離景融大夫,ENT000130,,鍾離景融大夫,https://cbetaonline.dila.edu.tw/zh/T51n2072#SRC0024:卷中:王臣往生類:鍾離景融大夫:86871ac72060,zh-Hant,,book_entry,discovered,unreviewed,RR0006,open_license_verified,verified,script_extracted,not_started,,,not_reviewed,not_reviewed,,2026-09-25,
SRC0024-ART000123,SRC0024,卷中:王臣往生類:錢象祖郡守,ENT000131,,錢象祖郡守,https://cbetaonline.dila.edu.tw/zh/T51n2072#SRC0024:卷中:王臣往生類:錢象祖郡守:f1d65b58f40c,zh-Hant,,book_entry,discovered,unreviewed,RR0006,open_license_verified,verified,script_extracted,not_started,,,not_reviewed,not_reviewed,,2026-09-25,
SRC0024-ART000124,SRC0024,卷中:王臣往生類:梅汝能縣令,ENT000132,,梅汝能縣令,https://cbetaonline.dila.edu.tw/zh/T51n2072#SRC0024:卷中:王臣往生類:梅汝能縣令:af8083bc2a2e,zh-Hant,,book_entry,discovered,unreviewed,RR0006,open_license_verified,verified,script_extracted,not_started,,,not_reviewed,not_reviewed,,2026-09-25,
SRC0024-ART000125,SRC0024,卷中:王臣往生類:𭨚定國學諭,ENT000133,,𭨚定國學諭,https://cbetaonline.dila.edu.tw/zh/T51n2072#SRC0024:卷中:王臣往生類:𭨚定國學諭:6d8760c68a1b,zh-Hant,,book_entry,discovered,unreviewed,RR0006,open_license_verified,verified,script_extracted,not_started,,,not_reviewed,not_reviewed,,2026-09-25,
SRC0024-ART000126,SRC0024,卷中:王臣往生類:馮濟川諫議,ENT000134,,馮濟川諫議,https://cbetaonline.dila.edu.tw/zh/T51n2072#SRC0024:卷中:王臣往生類:馮濟川諫議:88bf552d5608,zh-Hant,,book_entry,discovered,unreviewed,RR0006,open_license_verified,verified,script_extracted,not_started,,,not_reviewed,not_reviewed,,2026-09-25,
SRC0024-ART000127,SRC0024,卷中:王臣往生類:王敏仲侍郎,ENT000135,,王敏仲侍郎,https://cbetaonline.dila.edu.tw/zh/T51n2072#SRC0024:卷中:王臣往生類:王敏仲侍郎:086daa118c9e,zh-Hant,,book_entry,discovered,unreviewed,RR0006,open_license_verified,verified,script_extracted,not_started,,,not_reviewed,not_reviewed,,2026-09-25,
SRC0024-ART000128,SRC0024,卷中:王臣往生類:吳信叟進士,ENT000136,,吳信叟進士,https://cbetaonline.dila.edu.tw/zh/T51n2072#SRC0024:卷中:王臣往生類:吳信叟進士:babd69cb9253,zh-Hant,,book_entry,discovered,unreviewed,RR0006,open_license_verified,verified,script_extracted,not_started,,,not_reviewed,not_reviewed,,2026-09-25,
SRC0024-ART000129,SRC0024,卷中:王臣往生類:白居易少傳,ENT000137,,白居易少傳,https://cbetaonline.dila.edu.tw/zh/T51n2072#SRC0024:卷中:王臣往生類:白居易少傳:911b19de14c4,zh-Hant,,book_entry,discovered,unreviewed,RR0006,open_license_verified,verified,script_extracted,not_started,,,not_reviewed,not_reviewed,,2026-09-25,
SRC0024-ART000130,SRC0024,卷中:王臣往生類:張掄都總,ENT000138,,張掄都總,https://cbetaonline.dila.edu.tw/zh/T51n2072#SRC0024:卷中:王臣往生類:張掄都總:b3116dd33d71,zh-Hant,,book_entry,discovered,unreviewed,RR0006,open_license_verified,verified,script_extracted,not_started,,,not_reviewed,not_reviewed,,2026-09-25,
SRC0024-ART000131,SRC0024,卷中:王臣往生類:蘇軾學士,ENT000139,,蘇軾學士,https://cbetaonline.dila.edu.tw/zh/T51n2072#SRC0024:卷中:王臣往生類:蘇軾學士:8c9e41209c36,zh-Hant,,book_entry,discovered,unreviewed,RR0006,open_license_verified,verified,script_extracted,not_started,,,not_reviewed,not_reviewed,,2026-09-25,
SRC0024-ART000132,SRC0024,卷中:王臣往生類:張無盡丞相,ENT000140,,張無盡丞相,https://cbetaonline.dila.edu.tw/zh/T51n2072#SRC0024:卷中:王臣往生類:張無盡丞相:2d1052a1a335,zh-Hant,,book_entry,discovered,unreviewed,RR0006,open_license_verified,verified,script_extracted,not_started,,,not_reviewed,not_reviewed,,2026-09-25,
SRC0024-ART000133,SRC0024,卷中:王臣往生類:總論,ENT000141,,總論,https://cbetaonline.dila.edu.tw/zh/T51n2072#SRC0024:卷中:王臣往生類:總論:ee113ef32ef5,zh-Hant,,book_entry,discovered,unreviewed,RR0006,open_license_verified,verified,script_extracted,not_started,,,not_reviewed,not_reviewed,,2026-09-25,
SRC0024-ART000134,SRC0024,卷中:處士往生類:周續之,ENT000142,,周續之,https://cbetaonline.dila.edu.tw/zh/T51n2072#SRC0024:卷中:處士往生類:周續之:119bf4f7f461,zh-Hant,,book_entry,discovered,unreviewed,RR0006,open_license_verified,verified,script_extracted,not_started,,,not_reviewed,not_reviewed,,2026-09-25,
SRC0024-ART000135,SRC0024,卷中:處士往生類:鄭牧卿,ENT000143,,鄭牧卿,https://cbetaonline.dila.edu.tw/zh/T51n2072#SRC0024:卷中:處士往生類:鄭牧卿:d86e5d6171d3,zh-Hant,,book_entry,discovered,unreviewed,RR0006,open_license_verified,verified,script_extracted,not_started,,,not_reviewed,not_reviewed,,2026-09-25,
SRC0024-ART000136,SRC0024,卷中:處士往生類:張元祥,ENT000144,,張元祥,https://cbetaonline.dila.edu.tw/zh/T51n2072#SRC0024:卷中:處士往生類:張元祥:ce96f0208565,zh-Hant,,book_entry,discovered,unreviewed,RR0006,open_license_verified,verified,script_extracted,not_started,,,not_reviewed,not_reviewed,,2026-09-25,
SRC0024-ART000137,SRC0024,卷中:處士往生類:孫良,ENT000145,,孫良,https://cbetaonline.dila.edu.tw/zh/T51n2072#SRC0024:卷中:處士往生類:孫良:83c77ce5a866,zh-Hant,,book_entry,discovered,unreviewed,RR0006,open_license_verified,verified,script_extracted,not_started,,,not_reviewed,not_reviewed,,2026-09-25,
SRC0024-ART000138,SRC0024,卷中:處士往生類:元子平,ENT000146,,元子平,https://cbetaonline.dila.edu.tw/zh/T51n2072#SRC0024:卷中:處士往生類:元子平:a33f56ab82c7,zh-Hant,,book_entry,discovered,unreviewed,RR0006,open_license_verified,verified,script_extracted,not_started,,,not_reviewed,not_reviewed,,2026-09-25,
SRC0024-ART000139,SRC0024,卷中:處士往生類:庾銑,ENT000147,,庾銑,https://cbetaonline.dila.edu.tw/zh/T51n2072#SRC0024:卷中:處士往生類:庾銑:777e9fdd5027,zh-Hant,,book_entry,discovered,unreviewed,RR0006,open_license_verified,verified,script_extracted,not_started,,,not_reviewed,not_reviewed,,2026-09-25,
SRC0024-ART000140,SRC0024,卷中:處士往生類:宋滿,ENT000148,,宋滿,https://cbetaonline.dila.edu.tw/zh/T51n2072#SRC0024:卷中:處士往生類:宋滿:62c04371acb5,zh-Hant,,book_entry,discovered,unreviewed,RR0006,open_license_verified,verified,script_extracted,not_started,,,not_reviewed,not_reviewed,,2026-09-25,
SRC0024-ART000141,SRC0024,卷中:處士往生類:汾陽老人,ENT000149,,汾陽老人,https://cbetaonline.dila.edu.tw/zh/T51n2072#SRC0024:卷中:處士往生類:汾陽老人:835d5394e666,zh-Hant,,book_entry,discovered,unreviewed,RR0006,open_license_verified,verified,script_extracted,not_started,,,not_reviewed,not_reviewed,,2026-09-25,
SRC0024-ART000142,SRC0024,卷中:處士往生類:元子才,ENT000150,,元子才,https://cbetaonline.dila.edu.tw/zh/T51n2072#SRC0024:卷中:處士往生類:元子才:ac3bb0fec5c9,zh-Hant,,book_entry,discovered,unreviewed,RR0006,open_license_verified,verified,script_extracted,not_started,,,not_reviewed,not_reviewed,,2026-09-25,
SRC0024-ART000143,SRC0024,卷中:處士往生類:吳子章,ENT000151,,吳子章,https://cbetaonline.dila.edu.tw/zh/T51n2072#SRC0024:卷中:處士往生類:吳子章:5a0cef89240f,zh-Hant,,book_entry,discovered,unreviewed,RR0006,open_license_verified,verified,script_extracted,not_started,,,not_reviewed,not_reviewed,,2026-09-25,
SRC0024-ART000144,SRC0024,卷中:處士往生類:何曇迹,ENT000152,,何曇迹,https://cbetaonline.dila.edu.tw/zh/T51n2072#SRC0024:卷中:處士往生類:何曇迹:c4853e6fe62a,zh-Hant,,book_entry,discovered,unreviewed,RR0006,open_license_verified,verified,script_extracted,not_started,,,not_reviewed,not_reviewed,,2026-09-25,
SRC0024-ART000145,SRC0024,卷中:處士往生類:王闐,ENT000153,,王闐,https://cbetaonline.dila.edu.tw/zh/T51n2072#SRC0024:卷中:處士往生類:王闐:3f7948c0989f,zh-Hant,,book_entry,discovered,unreviewed,RR0006,open_license_verified,verified,script_extracted,not_started,,,not_reviewed,not_reviewed,,2026-09-25,
SRC0024-ART000146,SRC0024,卷中:處士往生類:范儼,ENT000154,,范儼,https://cbetaonline.dila.edu.tw/zh/T51n2072#SRC0024:卷中:處士往生類:范儼:d68c6732d12a,zh-Hant,,book_entry,discovered,unreviewed,RR0006,open_license_verified,verified,script_extracted,not_started,,,not_reviewed,not_reviewed,,2026-09-25,
SRC0024-ART000147,SRC0024,卷中:處士往生類:陸沅道,ENT000155,,陸沅道,https://cbetaonline.dila.edu.tw/zh/T51n2072#SRC0024:卷中:處士往生類:陸沅道:758689c87c1a,zh-Hant,,book_entry,discovered,unreviewed,RR0006,open_license_verified,verified,script_extracted,not_started,,,not_reviewed,not_reviewed,,2026-09-25,
SRC0024-ART000148,SRC0024,卷中:處士往生類:孫忠,ENT000156,,孫忠,https://cbetaonline.dila.edu.tw/zh/T51n2072#SRC0024:卷中:處士往生類:孫忠:a8311af2021c,zh-Hant,,book_entry,discovered,unreviewed,RR0006,open_license_verified,verified,script_extracted,not_started,,,not_reviewed,not_reviewed,,2026-09-25,
SRC0024-ART000149,SRC0024,卷中:處士往生類:沈銓,ENT000157,,沈銓,https://cbetaonline.dila.edu.tw/zh/T51n2072#SRC0024:卷中:處士往生類:沈銓:af64b3a257e0,zh-Hant,,book_entry,discovered,unreviewed,RR0006,open_license_verified,verified,script_extracted,not_started,,,not_reviewed,not_reviewed,,2026-09-25,
SRC0024-ART000150,SRC0024,卷中:處士往生類:唐世良,ENT000158,,唐世良,https://cbetaonline.dila.edu.tw/zh/T51n2072#SRC0024:卷中:處士往生類:唐世良:3e3237f32aab,zh-Hant,,book_entry,discovered,unreviewed,RR0006,open_license_verified,verified,script_extracted,not_started,,,not_reviewed,not_reviewed,,2026-09-25,
SRC0024-ART000151,SRC0024,卷中:處士往生類:計公,ENT000159,,計公,https://cbetaonline.dila.edu.tw/zh/T51n2072#SRC0024:卷中:處士往生類:計公:4bb15b7f6985,zh-Hant,,book_entry,discovered,unreviewed,RR0006,open_license_verified,verified,script_extracted,not_started,,,not_reviewed,not_reviewed,,2026-09-25,
SRC0024-ART000152,SRC0024,卷中:處士往生類:陳君璋,ENT000160,,陳君璋,https://cbetaonline.dila.edu.tw/zh/T51n2072#SRC0024:卷中:處士往生類:陳君璋:7a61ee2f177d,zh-Hant,,book_entry,discovered,unreviewed,RR0006,open_license_verified,verified,script_extracted,not_started,,,not_reviewed,not_reviewed,,2026-09-25,
SRC0024-ART000153,SRC0024,卷中:處士往生類:張銓,ENT000161,,張銓,https://cbetaonline.dila.edu.tw/zh/T51n2072#SRC0024:卷中:處士往生類:張銓:83a3d22b7f60,zh-Hant,,book_entry,discovered,unreviewed,RR0006,open_license_verified,verified,script_extracted,not_started,,,not_reviewed,not_reviewed,,2026-09-25,
SRC0024-ART000154,SRC0024,卷中:處士往生類:闕公則,ENT000162,,闕公則,https://cbetaonline.dila.edu.tw/zh/T51n2072#SRC0024:卷中:處士往生類:闕公則:2e4182a714d7,zh-Hant,,book_entry,discovered,unreviewed,RR0006,open_license_verified,verified,script_extracted,not_started,,,not_reviewed,not_reviewed,,2026-09-25,
SRC0024-ART000155,SRC0024,卷中:處士往生類:李知遙,ENT000163,,李知遙,https://cbetaonline.dila.edu.tw/zh/T51n2072#SRC0024:卷中:處士往生類:李知遙:12cde028e4d4,zh-Hant,,book_entry,discovered,unreviewed,RR0006,open_license_verified,verified,script_extracted,not_started,,,not_reviewed,not_reviewed,,2026-09-25,
